,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.61,3.80,7.64,28.45,16.34,15.50,9.27,1.50
DCC_joint,,3.61,,1.12,3.40,18.94,11.16,8.93,4.80,-1.78
DCC_bivariate_loop,,3.80,1.12,,1.61,13.53,8.10,5.76,2.75,-2.51
SW_cross_validated,,7.64,3.40,1.61,,14.69,7.80,5.06,1.40,-5.22
SW_15,,28.45,18.94,13.53,14.69,,-5.21,-10.40,-12.97,-21.49
SW_30,,16.34,11.16,8.10,7.80,-5.21,,-3.63,-6.41,-13.02
SW_60,,15.50,8.93,5.76,5.06,-10.40,-3.63,,-3.49,-11.11
SW_120,,9.27,4.80,2.75,1.40,-12.97,-6.41,-3.49,,-6.63
sFC,,1.50,-1.78,-2.51,-5.22,-21.49,-13.02,-11.11,-6.63,
