,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.41,1.46,1.68,17.23,10.59,6.33,3.57,-3.57
DCC_joint,,0.41,,0.95,1.08,13.82,8.57,5.00,2.93,-3.40
DCC_bivariate_loop,,1.46,0.95,,0.04,11.74,6.99,3.67,1.98,-4.19
SW_cross_validated,,1.68,1.08,0.04,,12.97,7.62,3.97,2.06,-4.66
SW_15,,17.23,13.82,11.74,12.97,,-5.21,-9.14,-8.08,-19.32
SW_30,,10.59,8.57,6.99,7.62,-5.21,,-3.75,-4.04,-13.10
SW_60,,6.33,5.00,3.67,3.97,-9.14,-3.75,,-1.11,-9.12
SW_120,,3.57,2.93,1.98,2.06,-8.08,-4.04,-1.11,,-5.91
sFC,,-3.57,-3.40,-4.19,-4.66,-19.32,-13.10,-9.12,-5.91,
