,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-29.67,-26.77,9.22,-17.61,-28.11,-23.21,83.43
DCC_bivariate_loop,,,-29.67,,2.33,37.12,10.01,0.36,4.45,125.44
SW_cross_validated,,,-26.77,2.33,,34.29,7.67,-1.89,2.20,117.79
SW_15,,,9.22,37.12,34.29,,-25.36,-35.45,-30.68,62.90
SW_30,,,-17.61,10.01,7.67,-25.36,,-9.32,-5.23,97.29
SW_60,,,-28.11,0.36,-1.89,-35.45,-9.32,,3.96,115.98
SW_120,,,-23.21,4.45,2.20,-30.68,-5.23,3.96,,105.02
sFC,,,83.43,125.44,117.79,62.90,97.29,115.98,105.02,
