,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.44,4.47,9.29,30.48,29.55,15.00,9.96,3.44
DCC_joint,,4.44,,0.01,3.43,22.29,17.06,8.68,5.27,-0.41
DCC_bivariate_loop,,4.47,0.01,,3.43,22.32,17.09,8.69,5.27,-0.42
SW_cross_validated,,9.29,3.43,3.43,,19.75,13.80,5.66,2.41,-3.61
SW_15,,30.48,22.29,22.32,19.75,,-9.29,-13.64,-15.34,-21.56
SW_30,,29.55,17.06,17.09,13.80,-9.29,,-6.49,-8.91,-16.22
SW_60,,15.00,8.68,8.69,5.66,-13.64,-6.49,,-2.64,-8.56
SW_120,,9.96,5.27,5.27,2.41,-15.34,-8.91,-2.64,,-5.37
sFC,,3.44,-0.41,-0.42,-3.61,-21.56,-16.22,-8.56,-5.37,
