,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.29,1.85,-0.96,-2.62,-4.48,-2.65,0.71,44.89
DCC_joint,,4.29,,-3.42,-6.93,-8.76,-11.68,-10.19,-6.16,55.17
DCC_bivariate_loop,,1.85,-3.42,,-3.97,-6.11,-9.28,-7.39,-2.33,74.20
SW_cross_validated,,-0.96,-6.93,-3.97,,-2.31,-5.07,-2.52,3.01,79.24
SW_15,,-2.62,-8.76,-6.11,-2.31,,-2.39,0.41,5.80,75.90
SW_30,,-4.48,-11.68,-9.28,-5.07,-2.39,,3.64,10.50,96.37
SW_60,,-2.65,-10.19,-7.39,-2.52,0.41,3.64,,9.15,140.56
SW_120,,0.71,-6.16,-2.33,3.01,5.80,10.50,9.15,,236.41
sFC,,44.89,55.17,74.20,79.24,75.90,96.37,140.56,236.41,
