,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.7054,1.,1.,0.0000,0.0000,0.0004,0.2427,0.6452
DCC_joint,nan,2.5622,-,1.,0.0207,0.0000,0.0000,0.0000,0.0083,1.
DCC_bivariate_loop,nan,0.1597,-2.3869,-,1.,0.0000,0.0000,0.0003,0.1976,0.9374
SW_cross_validated,nan,-1.286,-4.1706,-1.455,-,0.0000,0.0000,0.0025,0.9974,0.0168
SW_15,nan,-13.8886,-16.779,-14.015,-13.4569,-,0.0061,0.0000,0.0002,0.0000
SW_30,nan,-9.4539,-12.3581,-9.5919,-8.8048,4.7222,-,0.0488,0.2638,0.0000
SW_60,nan,-6.0058,-8.9516,-6.1565,-5.131,8.5192,3.7849,-,1.,0.0000
SW_120,nan,-3.0601,-4.5846,-3.154,-2.3951,6.2765,3.0219,0.5949,-,0.0079
sFC,nan,2.6047,-0.0176,2.4253,4.2647,17.0231,12.5667,9.1278,4.6082,-
