,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0059,0.1937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030
DCC_joint,nan,-4.7351,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-3.1632,0.8475,-,0.0000,0.0000,0.0000,0.0000,0.0000,1.
SW_cross_validated,nan,-19.1533,-13.0421,-12.2415,-,0.0000,0.0000,0.0000,0.0001,0.0000
SW_15,nan,-127.3104,-106.3925,-89.7232,-94.3103,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-68.0316,-56.1644,-48.8877,-43.2719,53.6392,-,0.0000,0.0000,0.0000
SW_60,nan,-38.5601,-30.2166,-26.956,-17.0273,80.4638,27.1007,-,0.0053,0.0000
SW_120,nan,-19.5119,-15.5849,-15.1535,-6.5321,51.9533,21.7043,4.7841,-,0.0000
sFC,nan,-5.0458,-0.1933,-1.0278,13.085,108.9262,57.1813,30.6229,15.5867,-
