,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.30,4.74,9.59,31.02,23.38,15.09,8.55,4.16
DCC_joint,,4.30,,0.84,4.17,24.13,16.64,9.46,4.70,-0.34
DCC_bivariate_loop,,4.74,0.84,,2.85,21.31,14.22,7.75,3.67,-1.18
SW_cross_validated,,9.59,4.17,2.85,,21.87,13.73,6.01,1.54,-4.77
SW_15,,31.02,24.13,21.31,21.87,,-8.75,-15.29,-15.91,-25.43
SW_30,,23.38,16.64,14.22,13.73,-8.75,,-7.11,-9.05,-17.77
SW_60,,15.09,9.46,7.75,6.01,-15.29,-7.11,,-3.16,-10.25
SW_120,,8.55,4.70,3.67,1.54,-15.91,-9.05,-3.16,,-5.13
sFC,,4.16,-0.34,-1.18,-4.77,-25.43,-17.77,-10.25,-5.13,
