,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.37,1.81,1.09,2.45,0.71,0.55,1.30,0.82
DCC_joint,,1.37,,0.59,2.81,3.39,1.52,1.57,3.04,1.21
DCC_bivariate_loop,,1.81,0.59,,3.30,3.63,1.75,1.87,3.52,2.06
SW_cross_validated,,1.09,2.81,3.30,,1.82,0.06,0.25,0.23,2.46
SW_15,,2.45,3.39,3.63,1.82,,1.35,1.75,1.67,3.13
SW_30,,0.71,1.52,1.75,0.06,1.35,,0.23,0.07,1.20
SW_60,,0.55,1.57,1.87,0.25,1.75,0.23,,0.41,1.18
SW_120,,1.30,3.04,3.52,0.23,1.67,0.07,0.41,,2.73
sFC,,0.82,1.21,2.06,2.46,3.13,1.20,1.18,2.73,
