,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.47,1.06,1.27,3.85,1.60,1.11,3.16,40.07
DCC_joint,,0.47,,0.60,0.97,3.55,1.25,0.58,2.60,39.04
DCC_bivariate_loop,,1.06,0.60,,0.58,3.16,0.81,0.08,1.86,37.03
SW_cross_validated,,1.27,0.97,0.58,,2.08,0.10,0.66,0.48,18.50
SW_15,,3.85,3.55,3.16,2.08,,2.16,3.34,2.27,14.99
SW_30,,1.60,1.25,0.81,0.10,2.16,,0.91,0.41,22.02
SW_60,,1.11,0.58,0.08,0.66,3.34,0.91,,2.25,47.05
SW_120,,3.16,2.60,1.86,0.48,2.27,0.41,2.25,,50.09
sFC,,40.07,39.04,37.03,18.50,14.99,22.02,47.05,50.09,
