,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,17.54,4.96,26.58,121.74,90.67,40.14,20.06,22.40
DCC_joint,,17.54,,-11.01,14.88,126.63,91.72,31.90,13.87,5.27
DCC_bivariate_loop,,4.96,-11.01,,21.34,112.80,81.79,35.89,17.68,15.30
SW_cross_validated,,26.58,14.88,21.34,,83.84,52.31,18.42,7.03,-11.99
SW_15,,121.74,126.63,112.80,83.84,,-42.85,-45.79,-33.06,-129.31
SW_30,,90.67,91.72,81.79,52.31,-42.85,,-19.26,-16.47,-93.48
SW_60,,40.14,31.90,35.89,18.42,-45.79,-19.26,,-4.42,-30.05
SW_120,,20.06,13.87,17.68,7.03,-33.06,-16.47,-4.42,,-12.50
sFC,,22.40,5.27,15.30,-11.99,-129.31,-93.48,-30.05,-12.50,
