,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.70,2.21,12.63,55.75,38.55,26.38,15.08,6.56
DCC_joint,,5.70,,-6.91,18.03,139.40,104.18,77.71,14.83,2.87
DCC_bivariate_loop,,2.21,-6.91,,18.75,100.86,71.55,49.82,16.76,7.83
SW_cross_validated,,12.63,18.03,18.75,,89.33,56.39,31.02,7.69,-12.20
SW_15,,55.75,139.40,100.86,89.33,,-44.34,-83.32,-31.00,-104.10
SW_30,,38.55,104.18,71.55,56.39,-44.34,,-39.47,-15.07,-71.84
SW_60,,26.38,77.71,49.82,31.02,-83.32,-39.47,,-3.77,-47.35
SW_120,,15.08,14.83,16.76,7.69,-31.00,-15.07,-3.77,,-13.26
sFC,,6.56,2.87,7.83,-12.20,-104.10,-71.84,-47.35,-13.26,
