,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0133,0.0005,0.1430,1.,0.1223,1.,0.0002,0.0000
DCC_joint,nan,-4.371,-,1.,0.0001,0.0052,0.0001,0.0006,1.,0.0000
DCC_bivariate_loop,nan,-5.8989,-1.1087,-,0.0000,0.0002,0.0000,0.0000,1.,0.0000
SW_cross_validated,nan,3.3009,6.9911,8.7121,-,1.,1.,0.69,0.0000,0.0000
SW_15,nan,0.7888,4.7945,6.2551,-2.1951,-,1.,1.,0.0001,0.0000
SW_30,nan,3.3716,7.04,8.7601,0.0855,2.2632,-,0.5723,0.0000,0.0000
SW_60,nan,1.4197,5.844,7.6628,-2.5727,0.3464,-2.6615,-,0.0000,0.0000
SW_120,nan,-6.3416,0.3826,1.8966,-11.0765,-6.6106,-11.1294,-10.6051,-,0.0000
sFC,nan,-101.2023,-60.6595,-62.8803,-120.0812,-89.0282,-119.4894,-166.4554,-149.4299,-
