,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.36,5.89,-3.31,-0.80,-3.38,-1.43,6.33,101.13
DCC_joint,,4.36,,1.11,-6.99,-4.79,-7.04,-5.84,-0.38,60.66
DCC_bivariate_loop,,5.89,1.11,,-8.71,-6.26,-8.76,-7.66,-1.90,62.88
SW_cross_validated,,-3.31,-6.99,-8.71,,2.20,-0.09,2.57,11.08,120.08
SW_15,,-0.80,-4.79,-6.26,2.20,,-2.26,-0.35,6.61,89.03
SW_30,,-3.38,-7.04,-8.76,-0.09,-2.26,,2.66,11.13,119.49
SW_60,,-1.43,-5.84,-7.66,2.57,-0.35,2.66,,10.61,166.46
SW_120,,6.33,-0.38,-1.90,11.08,6.61,11.13,10.61,,149.43
sFC,,101.13,60.66,62.88,120.08,89.03,119.49,166.46,149.43,
