,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,1.,0.007,1.,0.0051,0.0000,0.0000
DCC_joint,nan,-7.4258,-,1.,0.0000,0.0021,0.0000,0.0035,0.0000,0.0000
DCC_bivariate_loop,nan,-7.59,-0.2389,-,0.0000,0.0011,0.0000,0.0018,0.0000,0.0000
SW_cross_validated,nan,-1.6023,10.6334,11.0031,-,0.0005,1.,0.0003,0.0000,0.0000
SW_15,nan,-4.6635,5.2208,5.5336,-5.8955,-,0.0034,1.,0.0000,0.0000
SW_30,nan,-1.7619,9.4644,9.786,-0.3647,4.9979,-,0.0019,0.0000,0.0000
SW_60,nan,-4.8086,4.9759,5.2867,-6.182,-0.2757,-5.2561,-,0.0000,0.0000
SW_120,nan,-20.2944,-23.4556,-23.4705,-38.6092,-32.1896,-34.1037,-31.9609,-,0.0000
sFC,nan,-25.6984,-38.0205,-38.3874,-60.5707,-52.4505,-50.4664,-52.2618,-13.8688,-
