,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.34,-0.59,4.27,7.75,4.50,3.86,6.11,-1.63
DCC_joint,,-1.34,,0.32,5.23,8.40,5.17,4.78,6.91,-0.12
DCC_bivariate_loop,,-0.59,0.32,,3.80,7.15,4.32,3.54,5.48,-0.42
SW_cross_validated,,4.27,5.23,3.80,,4.41,1.47,-0.15,2.20,-5.68
SW_15,,7.75,8.40,7.15,4.41,,-2.43,-4.42,-2.36,-8.72
SW_30,,4.50,5.17,4.32,1.47,-2.43,,-1.55,0.36,-5.38
SW_60,,3.86,4.78,3.54,-0.15,-4.42,-1.55,,2.27,-5.15
SW_120,,6.11,6.91,5.48,2.20,-2.36,0.36,2.27,,-7.31
sFC,,-1.63,-0.12,-0.42,-5.68,-8.72,-5.38,-5.15,-7.31,
