,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0006,0.0504,0.0007,0.0000,0.0000,0.0000,0.0000,1.
DCC_joint,nan,5.8137,-,0.0892,0.0000,0.0000,0.0000,0.0000,0.0000,0.1105
DCC_bivariate_loop,nan,3.7705,-3.514,-,0.0000,0.0000,0.0000,0.0000,0.0000,1.
SW_cross_validated,nan,-5.7443,-14.0929,-11.9138,-,0.0000,0.0000,0.0375,1.,0.0000
SW_15,nan,-28.2693,-58.6951,-56.4238,-23.5658,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-17.7751,-46.6636,-43.8434,-11.633,25.4977,-,0.0000,0.0000,0.0000
SW_60,nan,-10.4178,-26.5868,-23.6993,-3.9036,29.6458,12.3253,-,0.0335,0.0000
SW_120,nan,-7.1097,-18.7764,-16.1254,-0.7051,29.1955,14.5147,3.954,-,0.0000
sFC,nan,2.1715,-3.4177,-1.1877,8.3712,33.5927,22.5962,14.0994,10.2516,-
