,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.85,19.77,90.72,54.56,29.94,17.97,-25.15
DCC_bivariate_loop,,,0.85,,19.21,90.83,54.20,29.33,17.36,-25.92
SW_cross_validated,,,19.77,19.21,,44.61,19.84,2.89,-2.75,-37.96
SW_15,,,90.72,90.83,44.61,,-39.00,-60.13,-52.52,-90.66
SW_30,,,54.56,54.20,19.84,-39.00,,-23.60,-25.15,-65.81
SW_60,,,29.94,29.33,2.89,-60.13,-23.60,,-6.52,-47.91
SW_120,,,17.97,17.36,-2.75,-52.52,-25.15,-6.52,,-37.19
sFC,,,-25.15,-25.92,-37.96,-90.66,-65.81,-47.91,-37.19,
