,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.13,-1.05,0.63,3.09,1.55,0.47,0.11,1.41
DCC_joint,,1.13,,-26.55,-3.50,21.13,5.05,-7.01,-7.18,4.54
DCC_bivariate_loop,,-1.05,-26.55,,12.01,45.09,31.76,16.30,8.28,41.69
SW_cross_validated,,0.63,-3.50,12.01,,16.67,6.47,-1.13,-2.87,5.95
SW_15,,3.09,21.13,45.09,16.67,,-16.68,-25.48,-20.19,-23.16
SW_30,,1.55,5.05,31.76,6.47,-16.68,,-11.48,-10.15,-2.42
SW_60,,0.47,-7.01,16.30,-1.13,-25.48,-11.48,,-2.40,12.49
SW_120,,0.11,-7.18,8.28,-2.87,-20.19,-10.15,-2.40,,9.97
sFC,,1.41,4.54,41.69,5.95,-23.16,-2.42,12.49,9.97,
