,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.470,0.000,0.153,0.000,0.000,0.001,0.001,0.046
DCC_joint,,0.470,,0.000,0.198,0.000,0.000,0.000,0.000,0.000
DCC_bivariate_loop,,0.000,0.000,,0.009,0.085,0.002,0.485,0.000,0.000
SW_cross_validated,,0.153,0.198,0.009,,0.001,0.000,0.030,0.000,0.000
SW_15,,0.000,0.000,0.085,0.001,,0.130,0.047,0.000,0.000
SW_30,,0.000,0.000,0.002,0.000,0.130,,0.002,0.000,0.000
SW_60,,0.001,0.000,0.485,0.030,0.047,0.002,,0.000,0.000
SW_120,,0.001,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
sFC,,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
