,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0005,0.0000,0.0000,0.0000,0.0000,1.
DCC_joint,nan,-0.632,-,1.,0.0032,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-0.151,0.4248,-,0.0016,0.0000,0.0000,0.0000,0.0000,1.
SW_cross_validated,nan,-5.8575,-5.0263,-5.3493,-,0.0000,0.0000,0.9182,1.,0.0010
SW_15,nan,-34.5518,-29.9452,-30.2878,-18.1514,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-17.9456,-15.399,-15.7764,-7.0594,14.0295,-,0.0004,0.0000,0.0000
SW_60,nan,-11.5267,-9.6319,-10.0323,-2.4353,20.4347,5.9907,-,0.6287,0.0000
SW_120,nan,-9.5921,-7.7101,-8.1424,-0.5742,24.5381,8.9603,2.617,-,0.0000
sFC,nan,-0.4053,0.2768,-0.197,5.5586,33.7586,17.3875,11.0312,9.0672,-
