,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0016,0.0003,0.0000,0.0001,0.233,0.0237,0.0000
DCC_joint,nan,-41.8555,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,-5.3464,49.3377,-,1.,0.0000,1.,0.4285,0.9884,0.0000
SW_cross_validated,nan,-6.1319,38.8573,-1.5428,-,0.0002,1.,0.0341,0.0581,0.0000
SW_15,nan,-12.5678,40.3057,-9.2129,-6.3173,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-6.5205,46.0677,-1.5767,0.1508,7.3895,-,0.0159,0.0208,0.0000
SW_60,nan,-3.0789,51.3337,2.7974,3.9463,11.9025,4.2889,-,1.,0.0000
SW_120,nan,-4.1096,65.8492,2.3995,3.7068,13.4326,4.168,-0.9247,-,0.0000
sFC,nan,-49.7913,-9.5124,-64.9978,-48.3003,-55.4483,-60.2254,-66.5069,-100.0584,-
