,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.82,0.74,3.78,7.62,4.87,3.51,2.94,1.12
DCC_joint,,0.82,,0.13,7.38,10.48,6.84,5.52,4.68,0.42
DCC_bivariate_loop,,0.74,0.13,,7.52,10.54,6.84,5.52,4.67,0.59
SW_cross_validated,,3.78,7.38,7.52,,6.09,2.55,0.50,0.19,9.14
SW_15,,7.62,10.48,10.54,6.09,,2.54,4.64,5.05,11.36
SW_30,,4.87,6.84,6.84,2.55,2.54,,1.78,2.23,7.44
SW_60,,3.51,5.52,5.52,0.50,4.64,1.78,,0.54,6.20
SW_120,,2.94,4.68,4.67,0.19,5.05,2.23,0.54,,5.27
sFC,,1.12,0.42,0.59,9.14,11.36,7.44,6.20,5.27,
