,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.62,-2.74,8.52,21.42,11.07,6.63,15.28,15.04
DCC_joint,,6.62,,-12.54,3.98,21.68,7.24,1.20,13.78,15.23
DCC_bivariate_loop,,-2.74,-12.54,,12.99,29.50,16.42,11.11,23.72,26.03
SW_cross_validated,,8.52,3.98,12.99,,13.01,2.30,-2.44,5.48,4.07
SW_15,,21.42,21.68,29.50,13.01,,-11.25,-16.55,-10.60,-15.28
SW_30,,11.07,7.24,16.42,2.30,-11.25,,-5.01,2.99,1.10
SW_60,,6.63,1.20,11.11,-2.44,-16.55,-5.01,,9.03,8.13
SW_120,,15.28,13.78,23.72,5.48,-10.60,2.99,9.03,,-3.74
sFC,,15.04,15.23,26.03,4.07,-15.28,1.10,8.13,-3.74,
