,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.48,-1.74,4.41,18.58,10.76,5.85,4.08,15.50
DCC_joint,,4.48,,-10.22,0.54,25.48,10.79,2.62,-0.07,22.86
DCC_bivariate_loop,,-1.74,-10.22,,8.60,34.43,20.02,10.95,8.34,33.40
SW_cross_validated,,4.41,0.54,8.60,,18.57,7.90,1.70,-0.53,14.76
SW_15,,18.58,25.48,34.43,18.57,,-13.01,-17.41,-20.12,-9.99
SW_30,,10.76,10.79,20.02,7.90,-13.01,,-6.27,-8.86,7.50
SW_60,,5.85,2.62,10.95,1.70,-17.41,-6.27,,-2.31,13.33
SW_120,,4.08,-0.07,8.34,-0.53,-20.12,-8.86,-2.31,,16.41
sFC,,15.50,22.86,33.40,14.76,-9.99,7.50,13.33,16.41,
