,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,11.40,1.11,2.88,2.43,-0.10,0.91,11.22,14.17
DCC_joint,,11.40,,-29.75,-8.01,-24.40,-32.66,-33.10,-1.08,16.83
DCC_bivariate_loop,,1.11,-29.75,,2.83,3.07,-2.82,-0.50,30.11,41.65
SW_cross_validated,,2.88,-8.01,2.83,,-1.39,-4.10,-3.07,7.81,10.94
SW_15,,2.43,-24.40,3.07,-1.39,,-5.76,-3.71,24.53,34.82
SW_30,,-0.10,-32.66,-2.82,-4.10,-5.76,,2.47,33.09,44.49
SW_60,,0.91,-33.10,-0.50,-3.07,-3.71,2.47,,33.75,47.28
SW_120,,11.22,-1.08,30.11,7.81,24.53,33.09,33.75,,22.12
sFC,,14.17,16.83,41.65,10.94,34.82,44.49,47.28,22.12,
