,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.27,2.10,5.41,3.35,2.29,1.65,0.43
DCC_bivariate_loop,,,0.27,,1.76,4.73,2.86,1.91,1.36,0.19
SW_cross_validated,,,2.10,1.76,,2.35,0.79,0.02,0.27,1.38
SW_15,,,5.41,4.73,2.35,,1.75,2.51,2.49,3.81
SW_30,,,3.35,2.86,0.79,1.75,,0.83,1.03,2.27
SW_60,,,2.29,1.91,0.02,2.51,0.83,,0.30,1.48
SW_120,,,1.65,1.36,0.27,2.49,1.03,0.30,,1.05
sFC,,,0.43,0.19,1.38,3.81,2.27,1.48,1.05,
