,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.81,-6.52,25.28,7.37,-4.80,-11.38,-23.08
DCC_bivariate_loop,,,0.81,,-7.34,24.76,6.60,-5.65,-12.27,-24.03
SW_cross_validated,,,-6.52,-7.34,,30.37,13.80,1.96,-4.51,-15.82
SW_15,,,25.28,24.76,30.37,,-19.71,-30.27,-36.13,-47.82
SW_30,,,7.37,6.60,13.80,-19.71,,-12.46,-19.13,-31.25
SW_60,,,-4.80,-5.65,1.96,-30.27,-12.46,,-6.72,-18.47
SW_120,,,-11.38,-12.27,-4.51,-36.13,-19.13,-6.72,,-11.56
sFC,,,-23.08,-24.03,-15.82,-47.82,-31.25,-18.47,-11.56,
