,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.93,0.19,8.77,22.18,14.23,9.19,9.24,4.59
DCC_joint,,3.93,,6.40,10.78,38.16,21.41,11.17,10.88,1.77
DCC_bivariate_loop,,0.19,6.40,,13.59,34.29,21.73,13.93,13.71,7.41
SW_cross_validated,,8.77,10.78,13.59,,23.80,9.76,0.99,1.25,8.99
SW_15,,22.18,38.16,34.29,23.80,,13.23,21.71,20.50,35.55
SW_30,,14.23,21.41,21.73,9.76,13.23,,8.36,7.73,19.42
SW_60,,9.19,11.17,13.93,0.99,21.71,8.36,,0.30,9.52
SW_120,,9.24,10.88,13.71,1.25,20.50,7.73,0.30,,9.34
sFC,,4.59,1.77,7.41,8.99,35.55,19.42,9.52,9.34,
